nSeq,I1,I2,O1,O2,A1
2,0,0,0,0,502
3,0,0,0,0,566
4,0,0,0,0,501
5,0,0,0,0,559
6,0,0,0,0,502
7,0,0,0,0,560
8,0,0,0,0,502
9,0,0,0,0,561
10,0,0,0,0,497
11,0,0,0,0,558
12,0,0,0,0,497
13,0,0,0,0,559
14,0,0,0,0,502
15,0,0,0,0,562
0,0,0,0,0,501
1,0,0,0,0,563
2,0,0,0,0,500
3,0,0,0,0,563
4,0,0,0,0,499
5,0,0,0,0,561
6,0,0,0,0,504
7,0,0,0,0,559
8,0,0,0,0,502
9,0,0,0,0,568
10,0,0,0,0,506
11,0,0,0,0,561
12,0,0,0,0,500
13,0,0,0,0,564
14,0,0,0,0,500
15,0,0,0,0,564
0,0,0,0,0,503
1,0,0,0,0,567
2,0,0,0,0,501
3,0,0,0,0,563
4,0,0,0,0,499
5,0,0,0,0,563
6,0,0,0,0,503
7,0,0,0,0,559
8,0,0,0,0,505
9,0,0,0,0,560
10,0,0,0,0,501
11,0,0,0,0,563
12,0,0,0,0,501
13,0,0,0,0,561
14,0,0,0,0,505
15,0,0,0,0,562
0,0,0,0,0,501
1,0,0,0,0,563
2,0,0,0,0,501
3,0,0,0,0,561
4,0,0,0,0,499
5,0,0,0,0,562
6,0,0,0,0,505
7,0,0,0,0,564
8,0,0,0,0,504
9,0,0,0,0,560
10,0,0,0,0,504
11,0,0,0,0,566
12,0,0,0,0,498
13,0,0,0,0,560
14,0,0,0,0,498
15,0,0,0,0,562
0,0,0,0,0,502
1,0,0,0,0,563
2,0,0,0,0,495
3,0,0,0,0,565
4,0,0,0,0,500
5,0,0,0,0,563
6,0,0,0,0,499
7,0,0,0,0,565
8,0,0,0,0,506
9,0,0,0,0,564
10,0,0,0,0,500
11,0,0,0,0,564
12,0,0,0,0,505
13,0,0,0,0,560
14,0,0,0,0,501
15,0,0,0,0,565
